id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords
881420,Momo in Dubai,Drama-Family,ml,,9.893,Cross Borders Films-Imagin Cinemas,2023-02-03,0.0,0.0,103.0,Released,,0.0,0.0,Aneesh G Menon-Anu Sithara-Aju Varghese-Hareesh Perumanna-Johny Antony,
892499,La fille et le garçon,Romance,fr,,9.877,,2023-04-21,0.0,0.0,0.0,Released,,0.0,0.0,Arielle Dombasle-Aurélien Recoing-Louka Meliava-Mina Kavani-Jérôme Barnouin-Axel Hemer-Jean Varela-Mary-Louise Besset-Jeannette Sanchez-Louis Croux-Fabienne Mancip,
951029,Look Into My Eyes,Documentary,en,A group of New York City psychics conduct deeply intimate readings for their clients revealing a kaleidoscope of loneliness connection and healing.,9.875,A24-Drifting Cloud Productions,2024-01-22,0.0,0.0,108.0,Released,,0.0,0.0,,
725064,The Feast of Amrita,Animation-Mystery-Fantasy,ja,The story will center on a high school girl named Tamahi who encounters strange creatures while navigating a gigantic apartment building.,9.865,,2023-05-26,0.0,0.0,0.0,Released,,0.0,0.0,Maaya Uchida-Mamiko Noto-Kana Hanazawa,gore-survival-schoolgirl-supernatural creature-dark fantasy-anime
866440,2018,Thriller,ml,The survival of those affected after the natural disaster struck.,9.856,Anto Joseph Film Company-Kavya Film Company,2023-04-21,0.0,0.0,0.0,Released,Everyone is a Hero,0.0,0.0,Tovino Thomas-Kunchacko Boban-Asif Ali-Vineeth Sreenivasan-Aparna Balamurali-Kalaiyarasan-Narain-Lal-Indrans-Aju Varghese-Tanvi Ram-Sshivada Nair-Gauthami Nair-Vinitha Koshy-Sudheesh-Devanandha-Rony David Raj,
509447,Belle,Horror-Fantasy-Romance,en,Belle works on the family farm and cares for her father after he falls severely ill. Desperate to save him she journeys in search of a mythical rose believed to be a cure. She must surrender herself as a prisoner to a vicious beast as payment for the rose. Battling the beast’s spell and the two toxic relationships in her life Belle’s true journey is only just beginning.,9.834,,2023-07-14,0.0,0.0,92.0,Released,,0.0,0.0,Hafþór Júlíus Björnsson-Sölvi Fannar Viðarsson-Andrea Snædal-Ingi Hrafn Hilmarsson-Arnoddur Magnus Danks,fairy tale-iceland-creature
816590,Pachuvum Athbhuthavilakkum,Comedy-Drama,ml,,9.834,Full Moon Cinema,2023-04-28,0.0,0.0,171.0,Released,,0.0,0.0,Fahadh Faasil-Innocent-Mukesh-Anjana Jayaprakash-Viji Venkatesh-Dhwani Rajesh-Vineeth Radhakrishnan-Indrans-Mohan Agashe-Chhaya Kadam-Avyukth Menon-Abhiram Radhakrishnan-Althaf Salim-Nandhu-Sanju Sivaram,
937765,I’ll Be Watching,Science Fiction-Thriller,en,Mourning the loss of her murdered sister Julie is left alone in a new isolated home when her tech-genius husband goes on a business trip. She becomes trapped inside and must fight her fears to stay alive.,9.826,Benacus Entertainment,2023-05-02,0.0,0.0,90.0,Released,,0.0,0.0,Eliza Taylor-Bob Morley-Seth Michaels-David Keith-Natasha Halevi-Bryan Batt-Duke Jackson,
893055,Enthada Saji,Comedy-Fantasy-Drama,ml,,9.815,Magic Frames,2023-04-08,0.0,0.0,123.0,Released,,0.0,0.0,Kunchacko Boban-Jayasurya-Nivetha Thomas-Sidhartha Siva-Prem Prakash-Senthil Krishna Rajamani-Rajesh Sharma-Prayaga Martin,
964622,Abbabba,Comedy-Horror,kn,Remake of the Malayalam film Adi Kapyare Kootamani,9.804,Friday Film House-Miramar Films,2024-02-16,0.0,0.0,0.0,Released,,0.0,0.0,Likith Shetty-Amrutha Iyengar-Ajay Raj-Thandav Ram-Dhanraj Sukhram-Anusha Rai,
900049,Dotty and Soul,Comedy,en,A comedy about flamboyant entrepreneur Ethan Cox who is caught in a racially inappropriate video that immediately goes viral. His hopes of being the man in charge of delivering a self-driving car to the public seem destined to blow up in his face. So he hires his aging mother's 71 year old caretaker African-American Dotty to be the temporary replacement CEO of his company until the public furor dies down.,9.79,,2023-05-19,0.0,0.0,88.0,Released,,0.0,0.0,Margot Bingham-Leslie Uggams-Alexis Ren-Gary Owen-Tina Parker-Joe Nuñez-Bobby Naderi-Gina Jun-Britt Allen-Kenneisha Thompson-Brooks Ryan-Connie Franklin-Eduardo Saucedo-Garrett O'Brien-Cheyenne Rose Martin-Kenda Henthorn-Ed Spinelli-Adam Saunders-Pamela Bell-Lorri Bohnert-Sidney Flack-Alex Atkinson-Michelle Sander-OvaJean Siemens-Bobby Ray Thompson III-Pam Dougherty-Jamie Frost-Abraham Vasquez-Bryce Camp-Tony Sellars-Dom Laguan-Tris Marie-Cain Graham-Ryan Music-Stephen Radley III-Brannon Braxton-Auri Streets-Ernie Robinson-Mattie Walker-Brenda Williams-Seth Stuart-Lisandro Boccacci-Pauleen Chakravorty-Kirstyn Anderson-Keri Jenae Garrett-Chelsea D.-Andrew Hooks-Timothy lyn Warden-Caleb Hughes-Greg Ingle-Shonni Grady-Ronnie Johnson-Josiah Stutzman-James Haikin-Aaron J. Brooks-Sammy Cue-Cheryl McConnell-Garrett O'Brien-Ben Richardson,
936376,The Properties of Metals,Drama,it,In an Italian village where the idyllic beauty of the landscape belies the toughness of life word has it young Pietro has psychokinetic powers. A tender portrait of a young boy and an allegory of the science of invisible forces.,9.782,Kiné-RAI Cinema,2023-02-16,0.0,0.0,93.0,Released,,0.0,0.0,Martino Zaccara-David Pasquesi-Antonio Buíl-Edoardo Marcucci-Enzo Vetrano-Cristiana Raggi-Marco Cavalcoli,
967549,The Night of the Glass of Water,Drama-Romance,ar,,9.765,L'Autre Rivage-13 Productions-Orjouane Productions,2023-06-14,1200000.0,0.0,0.0,Released,,0.0,0.0,Nathalie Baye-Pierre Rochefort-Marilyne Naaman-Ruby Ramadan-Antoine Merheb Tarb-Joy Hallak,
878607,An Unfinished Film,Drama,zh,January 2020. A film crew reunites near Wuhan to resume the shooting of a film halted ten years earlier only to share the unexpected challenges as cities are placed under lockdown.,9.756,Essential Filmproduktion-YingFilms,2024-05-16,0.0,0.0,106.0,Released,,0.0,0.0,Qin Hao-Liang Ming-Mao Xiaorui-Qi Xi-Huang Xuan-Zhang Songwen,
879805,I Am: Celine Dion,Documentary-Music,en,A raw and honest behind-the-scenes look at the iconic superstar's struggle with a life-altering illness. Serving as a love letter to her fans this inspirational documentary highlights the music that has guided her life while also showcasing the resilience of the human spirit.,9.729,Sony Music Vision-Sony Music Entertainment Canada-Vermilion Films-Les Productions Feeling,2024-06-24,0.0,0.0,102.0,Post Production,,0.0,0.0,Céline Dion-René-Charles Angélil-Nelson Angélil-Eddy Angélil,singer-songwriter-touring-music documentary
944689,Morrison,Drama,th,Jimmy a 40-year-old former popstar turned engineer is sent to the region of his childhood to supervise the renovation of an old hotel.  Once settled Jimmy finds out the once flamboyant hotel has become a ruin a maze of narrow corridors and a relic of a bygone era which still bears the scars of the American occupation.  In the heart of this mysterious place Jimmy will wander between dream and fantasy and retrace his family’s history.,9.703,CG Cinéma-Diversion-Les Films de L'Etranger,2023-10-07,0.0,0.0,106.0,Released,,0.0,0.0,Chulachak Chakrabongse-Chicha Amatayakul-Joe Cummings-Kanticha Chumma,
937746,The Captain,Adventure-Drama,wo,Tells the story of two young men who leave Senegal for Europe; a contemporary odyssey through the dangers of the desert the perils of the sea and the ambiguities of the human soul,9.691,Archimede-RAI Cinema-Tarantula-Pathé-Wallimage-Taxshelter. be,2023-09-07,0.0,0.0,121.0,Released,,0.0,0.0,Seydou Sarr-Moustapha Fall-Bamar Kane-Didier Njikam-Ibrahima Gueye,
954802,Seize Them!,Comedy-Adventure,en,An arrogant queen becomes a fugitive in her own land after being overthrown by a charismatic revolutionary and must face hardship and danger as she embarks on a voyage to win back her throne.,9.689,Entertainment Film Distributors,2024-04-05,0.0,0.0,91.0,Released,Sucks to be queen.,0.0,0.0,Aimee Lou Wood-Lolly Adefope-Nicola Coughlan-Jessica Hynes-Nick Frost-Paul Kaye-Nitin Ganatra-Murray McArthur-John Macmillan-Ben Ashenden-James Acaster-Victoria Broom-Matthew Cottle-Jonathan Gunning-Jason Barnett-Dino Kelly-Ben Rufus Green-Adam Fray-Annie Brothers-Georgia Brothers-Darcie Brothers-Dom Hodgson,
859954,Jee Le Zaraa,Comedy-Drama,hi,,9.68,Excel Entertainment-Tiger Baby,2023-06-16,0.0,0.0,0.0,Released,,0.0,0.0,Priyanka Chopra Jonas-Alia Bhatt-Katrina Kaif-Ishaan Khattar-Rahul Bose-Ruslaan Mumtaz-Shivam Bhaargava,
269579,A Circus Tale & A Love Song,Romance-Drama,es,A boy who grew up at the circus decides to leave his old life and go after the love of his life.,9.676,,2023-12-31,0.0,0.0,114.0,Released,,5.7,3.0,Demián Bichir-Eva Longoria-Jason Patric-Stefanie Sherk-Jorge Perugorría-Diane Kruger-Ana Claudia Talancón-Ludwika Paleta-Julio Bracho-Juan Carlos Colombo-José Ángel Bichir-Arcelia Ramírez-Elena Sanchez-Cali De La Rosa-Rafael Sigler,
958857,Le Cours de la vie,Comedy-Drama,fr,Noémie an experienced screenwriter meets up with Vincent her first childhood love at the film school where he is now the director. Through an extraordinary masterclass where intimacy rubs shoulders with the universal and reality flirts with fiction Noémie will teach Vincent and his students that the art of writing a screenplay is the art of living passionately.,9.648,Tabo Tabo Films-Sombrero Films,2023-05-10,0.0,0.0,0.0,Released,,0.0,0.0,Agnès Jaoui-Jonathan Zaccaï-Géraldine Nakache-Stéphane Henon-Lise Lomi-Guillaume Douat-Célie Verger-Philippe Chatard-Romain Debouchaud-Léa Binsztok-Sarah-Cheyenne Santoni-Nastasjia Sojcher-Zacharie Bordier-Dina Alves,
889747,Bogancloch,Documentary,en,Bogancloch is where Jake Williams lives nestled in a vast highland forest of Scotland. The film portrays his life throughout the seasons with other people occasionally crossing into his otherwise solitary life. At the heart a song an argument between life and death each stating their case to rule over the world. The film is without exposition it aims at something less recognisable a different existence of reality observed in discrete moments. A sequel to Two Years at Sea (2011) charting a subtly changing life in a radically changing world.,9.637,Flaneur Films-Hopscotch Films-Akkeri Films-Urth Productions,2024-08-09,0.0,0.0,87.0,Released,,0.0,0.0,Jake Williams,
929078,Putul nacher Itikatha,Drama,bn,WWII is looming large. A forlorn doctor longs for intellectual romance. Based on Manik Bandyopadhyay’s seminal novel a humble protest against the hypocrites who tend to play with the lives of humans as if they were puppets,9.633,AVA Films Kolkata-Kaleidoscope,2024-09-06,0.0,0.0,133.0,Released,,0.0,0.0,Abir Chatterjee-Jaya Ahsan-Parambrata Chatterjee-Dhritiman Chatterjee-Ananya Chatterjee-Surangana Bandyopadhyay,village life
950260,Kurangu Pedal,,en,The story is about the conflict between a father who doesn't know to ride a cycle and his  son who wants to learn to ride a cycle resulting in an emotional roller enjoyable ride.  Maari a 12 year pre-teen boy's trust with a cycle changes his life upside down when the  village sees its first cycle-on-rent shop. Incidentally his father is taunted by the villagers  for not knowing to ride a cycle.  Denied money to take a cycle on rent and clandestinely supported by his pampering  mother furthered up his learning cause Maari gets money and in-turn the possession of  cycle to learn cycling.  The learning journey starts and that one hour cycling session turns in to a day fully  peppered with interesting events and run-ups with strangers. Until it is walled by  Maari's father.  This one day bridges the gap between father and son. The realisation blossoms.,9.631,,2024-05-24,0.0,0.0,0.0,Released,,0.0,0.0,,
586810,Mars Express,Science Fiction-Animation,fr,In the near future private detective Aline Ruby and her android partner are hired by a wealthy businessman to track down a notorious hacker. On Mars they descend deep into the underbelly of the planet’s capital city where they uncover a darker story of brain farms corruption and a missing girl who holds a secret about the robots that threaten to change the face of the universe.,9.626,Everybody on Deck-Gébéka Films-MK2 Films,2023-05-17,7900000.0,0.0,83.0,Released,,0.0,0.0,Léa Drucker-Mathieu Amalric-Daniel Njo Lobé-Sébastien Chassagne-Marthe Keller-Marie Bouvet,planet mars
925615,Hadik,Adventure-History,hu,Historical movie on the life of András Hadik,9.607,Hungarian National Film Fund,2023-03-19,0.0,0.0,0.0,Released,The most cavalryman of them all,0.0,0.0,Zsolt Trill-Áron Molnár-Győző Szabó-Tamás Szalma-Lili Bordán-Reviczky Gábor-Julia Jakubowska-Lili Horváth-Zsolt László-István Hirtling-Tamás Madár-Zoltán Mucsi-János Derzsi-Sándor Gáspár-Lajos Kovács-Géza Tordy,
961211,Hantu Baru,Comedy-Horror,id,,9.601,Keene Production,2023-03-23,0.0,0.0,0.0,Released,,0.0,0.0,Rezky Aditya-Acha Septriasa-Ruth Marini-Calvin Jeremy-Donny Damara-Sujiwo Tejo-Totos Rasiti-Arief Didu-Electra Leslie-Ricky Wattimena-M. Adhiyat-Stevan Rizky-Muhammad Fuad-Arif Alfiansyah-Riqi Eno-Brenda Ehan-Fahira Almira-Jedwin Theomartha-Mal Jupri,
840612,Long D,Romance-Comedy,ko,As Tae-in moved away suddenly Do-ha embarked on a long-distance relationship that certainly wasn't planned. Although they talk to each other daily and constantly through KakaoTalk and video chat they all never enough in fully expressing his love for her. So he secretly plans to propose to her. But for some reason Tae-in contacts him less and less often. Do-ha feels his trust and confidence in their love breaking down slowly...,9.595,12 journey-Bazelevs Production,2023-05-10,0.0,0.0,101.0,Released,"""Have we been apart from each other like this during the five years we were going out?""",0.0,0.0,Jang Dong-yoon-Park You-na-Ko Gun-han-Lee Si-woo,
943122,Seeking Mavis Beacon,Documentary,en,Launched in the late ’80s educational software Mavis Beacon Teaches Typing taught millions globally but the program’s Haitian-born cover model vanished decades ago. Two DIY investigators search for the unsung cultural icon while questioning notions of digital security AI and Black representation in the digital realm.,9.584,NEON-BelleMoon Productions-Cinereach-Field of Vision,2024-01-20,0.0,0.0,102.0,Released,,0.0,0.0,Jazmin Jones-Olivia McKayla Ross,woman director
737370,Tejas,Drama,hi,Story of the courageous female IAF officer Tejas Gill who’s determined to safeguard the nation at all costs.,9.575,RSVP Movies,2023-10-27,0.0,0.0,112.0,Released,"Bharat ko chhedoge, toh chhodenge nahi",0.0,0.0,Kangana Ranaut-Anshul Chauhan-Varun Mitra-Ashish Vidhyarthi-Vishak Nair-Veenah Naair-Anuj Khurana-Ozgur Kurt-Mirko Quaini-Rohed Khan-Sankalp Gupta,
823219,Flow,Animation-Fantasy-Adventure,xx,The world seems to be coming to an end teeming with the vestiges of a human presence. Cat is a solitary animal but as its home is devastated by a great flood he finds refuge on a boat populated by various species and will have to team up with them despite their differences. In the lonesome boat sailing through mystical overflowed landscapes they navigate the challenges and dangers of adapting to this new world.,9.573,Dream Well Studio-Sacrebleu Productions-Take Five,2024-05-22,0.0,0.0,85.0,Released,,0.0,0.0,,cat-boat
886436,Agent,Action-Thriller,te,,9.571,AK Entertainments-Surrender 2 Cinema,2023-04-27,0.0,0.0,150.0,Released,The Wild One,0.0,0.0,Akhil Akkineni-Mammootty-Sakshi Vaidya-Dino Morea,
898275,Prodigal Son,Drama,es,Renzo tries to get close to the universe of family and football which has always seemed alien to him. He wanders between his current life and the one he could have had.,9.555,Esquimal Cine,2023-04-23,0.0,0.0,71.0,Released,,2.0,1.0,Renzo Cozza-Claudia Di Carlo-María Sander-Agostina Luz López-Vladimir Durán,
772768,Replica,Drama-Science Fiction,ru,The author of the technology able to copy human mind secretly creates a digital copy of his brother's wife and convinces the replica he is her husband.,9.536,Ark Pictures-Wink-Ministry of Culture of the Russian Federation,2024-08-21,0.0,0.0,115.0,Released,,0.0,0.0,Nikita Efremov-Sofia Lebedeva-Vladislav Tsenev-Yuriy Tsurilo-Aleksandr Stefantsov-Anna Savranskaya,
881366,The End,Drama-Fantasy-Science Fiction,en,A post-apocalyptic story about a rich family living in a salt mine converted into a luxurious home. The earth around them has apparently been destroyed but their son has never seen the outside world. As a young girl appears at the entrance of the bunker the balance of the family is threatened.,9.53,Wild Atlantic Pictures-The Match Factory-Final Cut for Real-Moonspun Films-Dorje Film-Anagram-Field of Vision-Fís Éireann/Screen Ireland,2025-01-23,0.0,0.0,148.0,Released,,0.0,0.0,Tilda Swinton-George MacKay-Moses Ingram-Michael Shannon-Bronagh Gallagher-Tim McInnerny-Lennie James-Danielle Ryan,bunker-musical-post apocalypse
819277,Midas Man,Music-History,en,When Brian Epstein set foot in the Cavern Club in November 1961 to watch The Beatles perform he saw something no one else could – a glimmer of gold. Sharply dressed and well-spoken Brian was hardly the most obvious radical – but being Jewish closeted and having grown up as an outsider who had failed at pretty much everything he was a 26-year old with something to prove and who wanted to tear up the rulebook.,9.523,Er Dong Pictures,2024-08-23,0.0,0.0,0.0,Released,,0.0,0.0,Jacob Fortune-Lloyd-Eddie Marsan-Emily Watson-Lukas Gage-Rosie Day-Jonah Lees-Jay Leno-Blake Richardson-Bill Milner-Charley Palmer Rothwell-Celyn Jones-Omari Douglas-Leo Harvey-Elledge-Adam Lawrence-Campbell Wallace-Lauren Harris,
635711,Next to Us,Drama,sr,Set ten years on from high school drama Next to Me this film places the former classmates in unfamiliar territory both physical and psychological.,9.508,Hypnopolis-TARAMOUNT film,2024-01-01,0.0,0.0,0.0,Released,,0.0,0.0,Slaven Došlo-Matea Milosavljević-Nikola Glišić-Darko Ivić-Milica Majkić-Jelena Puzić-Milivoje Stanimirović-Gorica Regodić-Marko Panajotović-Jelena Kesić-Nikola Dragutinović-Milica Petrović-Rastko Vujisić-Uroš Novović-Alek Surtov-Tanasije Ćakić,
958546,CNG,,en,Bangladeshi Iranian International production.,9.508,,2023-03-30,0.0,0.0,0.0,Released,,0.0,0.0,Jaya Ahsan-Reekita Nondine Shimu,dhaka (dacca) bangladesh
783111,Land of Happiness,Drama,ko,October 26 1979 a presidential assassination shakes the nation. Taking on the defense of Park Tae-joo the secretary involved in the presidential assassination lawyer Jung In-hoo enters what would be South Korea's most notorious political trial. Despite Park Tae-joo facing a predetermined sentence due to his military status Jung In-hoo fights tirelessly to ensure a fair trial enraged by the trial's unfair proceedings.,9.5,Oscar 10 Studio-Papas Film,2024-08-14,0.0,0.0,124.0,Released,,0.0,0.0,Cho Jung-seok-Lee Sun-kyun-Yoo Jae-myung-Woo Hyeon-Lee Won-jong-Jeon Bae-soo-Song Young-gyu-Choi Won-young-Kang Mal-geum-Park Hoon-Lee Hyun-kyun-Jin Ki-joo-You Seong-joo-Im Gi-hong,court-1970s-lawyer-korea president
857279,Shaky Shivers,Horror-Comedy,en,Two young women find themselves at an abandoned camp in the woods with a book of magical spells surrounded by classic monsters in this comedic send up of '80s horror films.,9.471,Luka Productions International-Raison D’Etre-Aum Group-Aerie On Elms,2023-09-21,0.0,0.0,82.0,Released,"A night of werewolves, zombies and ice cream",0.0,0.0,Brooke Markham-VyVy Nguyen-Jimmy Bellinger-Skyler Day-Erin Daniels-Herschel Sparber,bigfoot-zombie-werewolf-horror comedy-retro horror-independent film
949024,Fatafati,Drama,bn,Story of a Plus size model.,9.458,,2023-05-12,0.0,0.0,0.0,Released,,0.0,0.0,Abir Chatterjee-Ritabhari Chakraborty-Swastika Dutta-Soma Banerjee-Sanghashri Sinha Mitra-Asmee Ghosh,body shaming
848172,One Summer,Comedy-Drama,fr,For more than 25 years Marc Côté street chaplain and parish priest has lived with the poor and the homeless. Today Marc is a worn-out man. Exhausted from running his church which serves as a shelter and overwhelmed by the bills they can no longer pay Marc must face the facts: he will have to shut down his church. Like a call from Providence he inherits a property in the Bas-du-Fleuve region and decides to take a group of homeless people with him who like himself need a vacation. Le Temps D'un Été immerses us in a bright story... A story woven with laughter silences and tears... A feel-good movie where the sun and the clouds blend together leaving the audience with a delicious taste of hope.,9.454,Attraction Images,2023-07-14,0.0,0.0,120.0,Released,,0.0,0.0,Patrice Robitaille-Guy Nadon-Élise Guilbault-Martin Dubreuil-Marc-André Leclair-Justin Leyrolles-Bouchard-Cedric Keka Shako-Louise Turcot-Pierre Verville-Océane Kitura Bohémier-Tootoo-Sébastien Ricard-Josée Deschênes-Gilbert Sicotte-Normand Chouinard-Geneviève Rochette-Bruce Dinsmore-Denis Marchand,
951055,Mistress Dispeller,Documentary,zh,Teacher Wang works as a 'mistress dispeller' in China hired to break up affairs by any means necessary. Through one of her cases we explore the ways class capital and culture collide to shape romantic relationships in contemporary China.,9.452,Impact Partners-Anonymous Content-Chicago Media Project-Concordia Studio-Marcona Media-Field of Vision,2024-09-02,0.0,0.0,94.0,Released,,0.0,0.0,,
874513,La Singla,Documentary,es,In the 1960s a young Spanish flamenco dancer named Antonia Singla captivated audiences with her strikingly passionate performances. Having lost her hearing at a young age La Singla rose to fame with her commanding presence through a combination of her powerful gaze and thunderous movement. However just at the height of her fame she seemingly disappeared and decades later has been all but forgotten. When a young woman in Seville comes across La Singla’s story a bigger picture starts to be unveiled. Through research interviews and captivating archival footage she starts to piece together the legend of La Singla. Through the beauty of her performances and the heartbreak of her story La Singla celebrates and preserves the legacy of one of the greatest Flamenco dancers of all time.,9.443,La Fábrica Naranja-Inselfilm Produktion-Malandar Films,2023-04-28,0.0,0.0,95.0,Released,,2.0,1.0,,flamenco-disappearance-portrait-archive footage
847732,U-Turn,Horror-Mystery-Thriller,hi,Radhika a journalism intern is investigating bike riders violating traffic on a city flyover turns sinister when she becomes prime suspect in the mysterious death of one of the motorists she is forced to prove her innocence and find the real culprit.,9.393,Balaji Telefilms,2023-04-28,0.0,0.0,0.0,Released,,0.0,0.0,Alaya F-Priyanshu Painyuli-Rajesh Sharma-Manu Rishi Chadha-Aashim Gulati,remake
834664,Anweshippin Kandethum,Drama-Thriller-Crime,ml,A team of four expert policemen go through extreme trials and tribulations to find the killer of a young woman.,9.387,Theatre of Dreams,2024-02-09,0.0,0.0,0.0,Released,"To unravel the truth, with the power of four hundred...a force of four",0.0,0.0,Tovino Thomas-Vineeth Thattil David-Siddique-Pramod Veliyanad-Indrans-Baburaj-Shammi Thilakan-Ramya Suvi-Rahul Rajagopal-Arthana Binu-Aswathy Manoharan-Nandhu-Nishanth Sagar-Alencier Ley Lopez-Azees Nedumangad,
960380,La fille d’Albino Rodrigue,Drama,fr,Rosemay 16 lives in a foster home and only joins her biological family for the vacations. One day her father is not there to welcome her as planned. Moreover he does not reappear and seems to have evaporated. Her questions are met with lies and Rosemay can only rely on her intuition.,9.384,Zadig Films,2023-05-10,0.0,0.0,0.0,Released,,0.0,0.0,Émilie Dequenne-Galatéa Bellugi-Philippe Duquesne-Samir Guesmi-Romane Bohringer-Matthieu Lucci-Elsa Hyvaert-Catherine Salée,
958483,Anuragam,Family-Drama,ml,Anuragam is a film set in Kochi India that explores the complexities of modern-day relationships through the lives of three couples. The story follows Mercy a single mother and banker who is loved by her manager Jose but still grieving the loss of her husband. Meanwhile popular music composer Shankar is preparing to enter a new relationship after his separation from his wife Devika a successful baker. Their daughter Janani and Mercy's son Aswin are classmates and friends with their friendship potentially blossoming into romance. Music plays an important role in the film which ultimately reminds viewers that love can happen at any age and make life worth living.,9.364,,2023-05-05,0.0,0.0,141.0,Released,,0.0,0.0,Ashwin Jose-Gautham Vasudev Menon-Gouri G Kishan-Sheela-Lenaa-Johny Antony-Durga Krishna-Manikandan Pattambi-Devayani-Moozi-Sudheesh,
809347,The Haunting of Hell Hole Mine,Thriller-Western-Mystery-Horror,en,Inside a long-abandoned mine lurks a dark being which haunts the descendants of the miners who trapped it. When Luke's niece is suddenly struck with a strange form of schizophrenia he re-opens the mine in hopes of raising the money to get her better treatment. But in order to truly save her he must face the family curse.,9.356,Victory of the People Productions,2023-05-18,0.0,0.0,0.0,Released,Some evil can't stay buried,10.0,1.0,Paul Collett-Tori Ross-Tom Sizemore-Rudy Youngblood-May Myat Noe-Tom 'Tiny' Lister Jr.-Sally Kirkland-Revell Carpenter-Jaedra DiGiammarino,gold-mining-supernatural-mental illness-ghost story-ghost-ghost town-native american folklore-western
707911,1938: When the Oil was Ours,Drama-History,es,A chronicle of the Mexican oil expropriation in 1938 through the eyes of President Lazaro Cardenas and journalist Alberto Miranda.,9.349,,2024-08-18,850000.0,0.0,0.0,Released,,0.0,0.0,Ianis Guerrero-Ofelia Medina-Damián Alcázar-Daniel Giménez Cacho-Cassandra Ciangherotti-Salvador Sánchez-Baltimore Beltrán-Raúl Briones-Roberto Beck-Karen Martí-August Armstrong-Julian Sedgwick-Viridiana Robles-Sergio Bonilla-María Penella-Esteban Soberanes-Fermín Martínez,
960462,Aligned,,en,As two men with a shared cultural heritage but worlds apart meet in Athens and New York who discover their bond transcends beyond the dance floor. Alex’s voyage to Greece is a foreign but comforting one: identical to his feelings towards Aeneas. He often feels both at home and isolated at the same time.,9.348,,2023-06-08,0.0,0.0,78.0,Released,You'll see it when you believe it,0.0,0.0,Dimitris Fritzelas-Panos Malakos-Mantalena Papadatou-Anna Magou-Theodoris Panas-Yannis Adoniou-Nick Atkinson,
865511,Deadman,Crime-Drama,ko,A man so-called 'figurehead' who makes money out of his name living as a 'Dead man' after being falsely accused of embezzlement of 100 billion won.,9.348,Palette Pictures-Saram Entertainment-Contents Wavve-Studio Wavve,2023-12-31,0.0,0.0,0.0,Released,,0.0,0.0,Cho Jin-woong-Kim Hee-ae-Lee Soo-kyung,
792341,The Alienated,Thriller,en,Russia Current day. Gynecologist Angela Kuhlmann finds herself in a very uncomfortable situation: she has to leave Moscow and start working within a province. The city is experiencing difficult times: because of the newly built highway to Moscow it sinks into fornication and sin. Soon after Ms. Kuhlmann performs an illegal abortion - the patient claims to carry the Antichrist within her womb and takes the embryo home with her. From that moment on a series of strange incidents begin to occur within her life.,9.328,Fortisfemfilm-Pascaru Production-Midralgar,2024-06-28,0.0,0.0,95.0,Released,,0.0,0.0,Dana Ciobanu-Mariya Chuprinskaya-Epchil Akchalov-Maria Stepanova-Ira Cazac-Olesea Sveclă-Ghennadii Boiarchin-Tatyana Vladimirova-Ion Mocanu,
768089,Brothers,History-Drama-War,cs,The film follows brothers Josef and Ctirad Mašín sons of Josef Mašín who put up armed resistance against the communist regime in Czechoslovakia during the period 1951–1953.,9.323,FilmBrigade-Česká televize-PubRes-Rohfilm,2023-10-26,0.0,0.0,0.0,Released,Life without freedom is not life.,0.0,0.0,Oskar Hes-Jan Nedbal-Tatiana Dyková-Matěj Hádek-Adam Ernest-Matyáš Řezníček-Antonín Mašek-Alžběta Malá-Veronika Bellová-Karolína Lea Nováková-Filip Teller-Karel Dobrý-Václav Neužil,based on true story
866198,Michael,Action-Drama,ta,Set in the early 1990s Michael a simple yet daring boy from the south moves to Bombay with a strong motive that's personal to him grow under the wings of Gurunath a dreaded gangster. Michael is assigned with a task of killing the man involved in the attempted assassination of Gurunath. Things take a turn as he falls in love with the target's daughter Theera in Delhi.,9.305,Sree Venkateswara Cinemas LLP-Karan C Productions LLP,2023-02-03,0.0,0.0,154.0,Released,God only Forgives,7.0,1.0,Sundeep Kishan-Divyansha Kaushik-Varun Sandesh-Gautham Vasudev Menon-Varalaxmi Sarathkumar-Vijay Sethupathi-Anasuya Bharadwaj-Ayyappa P. Sharma-Anish Kuruvilla-Deepshikha-Ravi Varma-Raj Tirandasu-R.K. (Mama),
826287,Naya Legend of the Golden Dolphin,Action-Adventure-Animation,en,The adventure of Naya The Golden Dolphin Princess whose father the King sends her on an urgent mission to eight corners of the Earth that are rich and fluid with dolphin energy to unite the dolphins and save the oceans. Through her global quest she learns true courage and uses her magical powers to complete her ultimate destiny.,9.3,,2025-06-28,0.0,0.0,100.0,In Production,,0.0,0.0,Kate Winslet-Elliot Page-Gerard Butler-Megan Fox-Owen Wilson-Quvenzhané Wallis-James Franco-Cheech Marin-Isabella Rossellini-Whoopi Goldberg-Diego Luna-Daryl Hannah,
